precision,recall,f1,eps,B,d_max,l_start
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,1,2,5
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,1,2,4
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,1,1,4
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,1,3,5
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,1,3,4
0.5,0.34019975031210986,0.013189448441246998,0.01,1,1,3
0.5,0.34019975031210986,0.013189448441246998,0.01,1,2,3
0.5,0.34019975031210986,0.013189448441246998,0.01,1,3,3
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,1,1,5
0.7916666666666666,0.3465408805031447,0.3572241183162685,0.01,1,1,2
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,1,4,4
0.5,0.34019975031210986,0.013189448441246998,0.01,1,4,3
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,1,5,4
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,1,4,5
0.7916666666666666,0.3465408805031447,0.3572241183162685,0.01,1,3,2
0.7916666666666666,0.3465408805031447,0.3572241183162685,0.01,1,2,2
0.7916666666666666,0.3465408805031447,0.3572241183162685,0.01,1,4,2
0.7984496124031008,0.34402515723270444,0.3531122745782432,0.01,1,5,2
0.5,0.34019975031210986,0.013189448441246998,0.01,1,5,3
0.3616352201257862,0.7608200455580866,0.34920634920634913,0.01,1,1,1
0.3616352201257862,0.7608200455580866,0.34920634920634913,0.01,1,2,1
0.35984848484848486,0.7410649161196208,0.32964718272775145,0.01,1,4,1
0.35984848484848486,0.7410649161196208,0.32964718272775145,0.01,1,3,1
0.3648018648018648,0.728127259580622,0.31604120676968356,0.01,1,5,1
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,1,5,5
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,1,6,4
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,1,6,5
