precision,recall,f1,eps,B,d_max,l_start
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,1,1,5
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,1,2,4
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,1,2,5
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,1,4,5
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,1,3,5
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,1,4,4
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,1,1,4
0.42424242424242425,0.33701657458563533,0.007079646017699115,0.01,1,2,3
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,1,3,4
0.42424242424242425,0.33701657458563533,0.007079646017699115,0.01,1,3,3
0.42424242424242425,0.33701657458563533,0.007079646017699115,0.01,1,1,3
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,1,5,4
0.42424242424242425,0.33701657458563533,0.007079646017699115,0.01,1,5,3
0.42424242424242425,0.33701657458563533,0.007079646017699115,0.01,1,4,3
0.7440476190476191,0.3414179104477612,0.34797297297297297,0.01,1,1,2
0.7440476190476191,0.3414179104477612,0.34797297297297297,0.01,1,2,2
0.751937984496124,0.3401360544217687,0.34593356242840784,0.01,1,5,2
0.7440476190476191,0.3414179104477612,0.34797297297297297,0.01,1,3,2
0.7440476190476191,0.3414179104477612,0.34797297297297297,0.01,1,4,2
0.3380503144654088,0.7446351931330472,0.3294001966568338,0.01,1,1,1
0.3380503144654088,0.7446351931330472,0.3294001966568338,0.01,1,2,1
0.3333333333333333,0.7277777777777779,0.3116531165311653,0.01,1,3,1
0.3333333333333333,0.7277777777777779,0.3116531165311653,0.01,1,4,1
0.34382284382284384,0.7190082644628099,0.30303030303030304,0.01,1,5,1
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,1,6,5
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,1,7,4
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,1,6,4
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,1,5,5
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,1,8,4
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,1,7,5
0.42424242424242425,0.33701657458563533,0.007079646017699115,0.01,1,6,3
0.751937984496124,0.3401360544217687,0.34593356242840784,0.01,1,6,2
0.42424242424242425,0.33701657458563533,0.007079646017699115,0.01,1,7,3
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,1,9,4
0.34382284382284384,0.7190082644628099,0.30303030303030304,0.01,1,6,1
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,1,9,5
0.42424242424242425,0.33701657458563533,0.007079646017699115,0.01,1,8,3
0.751937984496124,0.3401360544217687,0.34593356242840784,0.01,1,7,2
0.3494623655913978,0.7125506072874493,0.2955771305285868,0.01,1,8,1
0.751937984496124,0.3401360544217687,0.34593356242840784,0.01,1,8,2
0.3494623655913978,0.7125506072874493,0.2955771305285868,0.01,1,7,1
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,1,8,5
0.4166666666666667,0.335171568627451,0.003597122302158274,0.01,1,9,3
0.7466666666666667,0.3370233702337024,0.3403880070546737,0.01,1,9,2
0.3442367601246106,0.7043650793650794,0.2844153482451355,0.01,1,10,1
0.4166666666666667,0.335171568627451,0.003597122302158274,0.01,1,10,3
0.3442367601246106,0.7043650793650794,0.2844153482451355,0.01,1,9,1
0.7466666666666667,0.3370233702337024,0.3403880070546737,0.01,1,10,2
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,1,10,4
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,1,11,4
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,1,11,5
0.4166666666666667,0.335171568627451,0.003597122302158274,0.01,1,11,3
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,1,10,5
0.7466666666666667,0.3370233702337024,0.3403880070546737,0.01,1,11,2
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,2,1,5
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,2,1,4
0.42424242424242425,0.33701657458563533,0.007079646017699115,0.01,2,1,3
0.7440476190476191,0.3414179104477612,0.34797297297297297,0.01,2,1,2
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,2,2,5
0.3333333333333333,0.6980392156862746,0.27502750275027504,0.01,1,11,1
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,2,2,4
0.42424242424242425,0.33701657458563533,0.007079646017699115,0.01,2,2,3
0.7440476190476191,0.3414179104477612,0.34797297297297297,0.01,2,2,2
0.3380503144654088,0.7446351931330472,0.3294001966568338,0.01,2,1,1
0.7440476190476191,0.3414179104477612,0.34797297297297297,0.01,2,3,2
0.42424242424242425,0.33701657458563533,0.007079646017699115,0.01,2,3,3
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,2,3,4
0.3380503144654088,0.7446351931330472,0.3294001966568338,0.01,2,2,1
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,2,3,5
0.3333333333333333,0.7277777777777779,0.3116531165311653,0.01,2,3,1
0.7440476190476191,0.3414179104477612,0.34797297297297297,0.01,2,4,2
0.3333333333333333,0.7277777777777779,0.3116531165311653,0.01,2,4,1
0.42424242424242425,0.33701657458563533,0.007079646017699115,0.01,2,4,3
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,2,4,4
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,2,4,5
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,2,5,4
0.42424242424242425,0.33701657458563533,0.007079646017699115,0.01,2,5,3
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,2,5,5
0.751937984496124,0.3401360544217687,0.34593356242840784,0.01,2,5,2
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,2,6,5
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,2,6,4
0.34382284382284384,0.7190082644628099,0.30303030303030304,0.01,2,5,1
0.42424242424242425,0.33701657458563533,0.007079646017699115,0.01,2,6,3
0.751937984496124,0.3401360544217687,0.34593356242840784,0.01,2,6,2
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,2,7,4
0.751937984496124,0.3401360544217687,0.34593356242840784,0.01,2,7,2
0.42424242424242425,0.33701657458563533,0.007079646017699115,0.01,2,7,3
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,2,7,5
0.34382284382284384,0.7190082644628099,0.30303030303030304,0.01,2,6,1
0.751937984496124,0.3401360544217687,0.34593356242840784,0.01,2,8,2
0.3494623655913978,0.7125506072874493,0.2955771305285868,0.01,2,7,1
0.42424242424242425,0.33701657458563533,0.007079646017699115,0.01,2,8,3
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,2,8,4
0.3494623655913978,0.7125506072874493,0.2955771305285868,0.01,2,8,1
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,2,8,5
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,2,9,4
0.4166666666666667,0.335171568627451,0.003597122302158274,0.01,2,9,3
0.3442367601246106,0.7043650793650794,0.2844153482451355,0.01,2,9,1
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,2,9,5
0.7466666666666667,0.3370233702337024,0.3403880070546737,0.01,2,9,2
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,2,10,5
0.4166666666666667,0.335171568627451,0.003597122302158274,0.01,2,10,3
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,2,10,4
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,2,11,4
0.7466666666666667,0.3370233702337024,0.3403880070546737,0.01,2,10,2
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,2,11,5
0.7466666666666667,0.3370233702337024,0.3403880070546737,0.01,2,11,2
0.3442367601246106,0.7043650793650794,0.2844153482451355,0.01,2,10,1
0.4166666666666667,0.335171568627451,0.003597122302158274,0.01,2,11,3
0.3333333333333333,0.6980392156862746,0.27502750275027504,0.01,2,11,1
0.7440476190476191,0.3414179104477612,0.34797297297297297,0.01,3,1,2
0.42424242424242425,0.33701657458563533,0.007079646017699115,0.01,3,1,3
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,3,1,5
0.3380503144654088,0.7446351931330472,0.3294001966568338,0.01,3,1,1
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,3,2,4
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,3,1,4
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,3,2,5
0.7440476190476191,0.3414179104477612,0.34797297297297297,0.01,3,2,2
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,3,3,4
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,3,3,5
0.42424242424242425,0.33701657458563533,0.007079646017699115,0.01,3,3,3
0.42424242424242425,0.33701657458563533,0.007079646017699115,0.01,3,2,3
0.3380503144654088,0.7446351931330472,0.3294001966568338,0.01,3,2,1
0.3333333333333333,0.7277777777777779,0.3116531165311653,0.01,3,3,1
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,3,4,4
0.42424242424242425,0.33701657458563533,0.007079646017699115,0.01,3,4,3
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,3,4,5
0.3333333333333333,0.7277777777777779,0.3116531165311653,0.01,3,4,1
0.7440476190476191,0.3414179104477612,0.34797297297297297,0.01,3,3,2
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,3,5,4
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,3,5,5
0.751937984496124,0.3401360544217687,0.34593356242840784,0.01,3,5,2
0.42424242424242425,0.33701657458563533,0.007079646017699115,0.01,3,6,3
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,3,6,4
0.34382284382284384,0.7190082644628099,0.30303030303030304,0.01,3,5,1
0.7440476190476191,0.3414179104477612,0.34797297297297297,0.01,3,4,2
0.751937984496124,0.3401360544217687,0.34593356242840784,0.01,3,6,2
0.42424242424242425,0.33701657458563533,0.007079646017699115,0.01,3,5,3
0.34382284382284384,0.7190082644628099,0.30303030303030304,0.01,3,6,1
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,3,7,4
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,3,6,5
0.42424242424242425,0.33701657458563533,0.007079646017699115,0.01,3,7,3
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,3,7,5
0.751937984496124,0.3401360544217687,0.34593356242840784,0.01,3,7,2
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,3,8,4
0.3494623655913978,0.7125506072874493,0.2955771305285868,0.01,3,7,1
0.42424242424242425,0.33701657458563533,0.007079646017699115,0.01,3,8,3
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,3,8,5
0.751937984496124,0.3401360544217687,0.34593356242840784,0.01,3,8,2
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,3,9,5
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,3,9,4
0.7466666666666667,0.3370233702337024,0.3403880070546737,0.01,3,9,2
0.7466666666666667,0.3370233702337024,0.3403880070546737,0.01,3,10,2
0.3442367601246106,0.7043650793650794,0.2844153482451355,0.01,3,9,1
0.4166666666666667,0.335171568627451,0.003597122302158274,0.01,3,10,3
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,3,10,5
0.3442367601246106,0.7043650793650794,0.2844153482451355,0.01,3,10,1
0.3494623655913978,0.7125506072874493,0.2955771305285868,0.01,3,8,1
0.4166666666666667,0.335171568627451,0.003597122302158274,0.01,3,9,3
0.4166666666666667,0.335171568627451,0.003597122302158274,0.01,3,11,3
0.7466666666666667,0.3370233702337024,0.3403880070546737,0.01,3,11,2
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,3,11,4
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,3,10,4
0.3333333333333333,0.6980392156862746,0.27502750275027504,0.01,3,11,1
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,4,1,4
0.42424242424242425,0.33701657458563533,0.007079646017699115,0.01,4,1,3
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,4,1,5
0.7440476190476191,0.3414179104477612,0.34797297297297297,0.01,4,1,2
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,3,11,5
0.7440476190476191,0.3414179104477612,0.34797297297297297,0.01,4,2,2
0.42424242424242425,0.33701657458563533,0.007079646017699115,0.01,4,2,3
0.3380503144654088,0.7446351931330472,0.3294001966568338,0.01,4,2,1
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,4,2,4
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,4,2,5
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,4,3,4
0.7440476190476191,0.3414179104477612,0.34797297297297297,0.01,4,3,2
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,4,3,5
0.42424242424242425,0.33701657458563533,0.007079646017699115,0.01,4,3,3
0.3380503144654088,0.7446351931330472,0.3294001966568338,0.01,4,1,1
0.3333333333333333,0.7277777777777779,0.3116531165311653,0.01,4,3,1
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,4,4,4
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,4,4,5
0.3333333333333333,0.7277777777777779,0.3116531165311653,0.01,4,4,1
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,4,5,4
0.42424242424242425,0.33701657458563533,0.007079646017699115,0.01,4,5,3
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,4,5,5
0.34382284382284384,0.7190082644628099,0.30303030303030304,0.01,4,5,1
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.01,4,6,5
