precision,recall,f1,eps,B,d_max,l_start
0.6379310344827587,0.11206896551724138,0.11494252873563217,0.01,1,2,5
0.46695402298850575,0.1752873563218391,0.14113300492610836,0.01,1,2,4
0.46695402298850575,0.1752873563218391,0.14113300492610836,0.01,1,4,4
0.6379310344827587,0.11206896551724138,0.11494252873563217,0.01,1,3,5
0.39318449749484236,0.41235632183908044,0.3275090809573568,0.01,1,5,3
0.46695402298850575,0.1752873563218391,0.14113300492610836,0.01,1,3,4
0.39318449749484236,0.41235632183908044,0.3275090809573568,0.01,1,3,3
0.39318449749484236,0.41235632183908044,0.3275090809573568,0.01,1,2,3
0.26638166600134144,0.5844827586206897,0.3294401479746308,0.01,1,2,2
0.6379310344827587,0.11206896551724138,0.11494252873563217,0.01,1,4,5
0.26638166600134144,0.5844827586206897,0.3294401479746308,0.01,1,3,2
0.6379310344827587,0.11206896551724138,0.11494252873563217,0.01,1,1,5
0.46695402298850575,0.1752873563218391,0.14113300492610836,0.01,1,1,4
0.26638166600134144,0.5844827586206897,0.3294401479746308,0.01,1,4,2
0.39318449749484236,0.41235632183908044,0.3275090809573568,0.01,1,1,3
0.46695402298850575,0.1752873563218391,0.14113300492610836,0.01,1,5,4
0.39318449749484236,0.41235632183908044,0.3275090809573568,0.01,1,4,3
0.26638166600134144,0.5844827586206897,0.3294401479746308,0.01,1,1,2
0.2028974626817894,0.703735632183908,0.27977361292725794,0.01,1,3,1
0.28346817567152255,0.5637931034482759,0.33488492501650396,0.01,1,5,2
0.1987274959869174,0.703735632183908,0.27542811443861936,0.01,1,1,1
0.1987274959869174,0.703735632183908,0.27542811443861936,0.01,1,2,1
0.2028974626817894,0.703735632183908,0.27977361292725794,0.01,1,4,1
0.19687839459391182,0.6772988505747126,0.27007652516856206,0.01,1,5,1
0.6379310344827587,0.11206896551724138,0.11494252873563217,0.01,1,5,5
0.46695402298850575,0.1752873563218391,0.14113300492610836,0.01,1,6,4
0.6379310344827587,0.11206896551724138,0.11494252873563217,0.01,1,6,5
0.39318449749484236,0.41235632183908044,0.3275090809573568,0.01,1,6,3
0.6379310344827587,0.11206896551724138,0.11494252873563217,0.01,1,7,5
0.28346817567152255,0.5637931034482759,0.33488492501650396,0.01,1,6,2
0.46695402298850575,0.1752873563218391,0.14113300492610836,0.01,1,7,4
0.39318449749484236,0.41235632183908044,0.3275090809573568,0.01,1,7,3
0.46695402298850575,0.1752873563218391,0.14113300492610836,0.01,1,8,4
0.39318449749484236,0.41235632183908044,0.3275090809573568,0.01,1,8,3
0.28346817567152255,0.5637931034482759,0.33488492501650396,0.01,1,7,2
0.46695402298850575,0.1752873563218391,0.14113300492610836,0.01,1,9,4
0.28346817567152255,0.5637931034482759,0.33488492501650396,0.01,1,8,2
0.19687839459391182,0.6772988505747126,0.27007652516856206,0.01,1,6,1
0.6379310344827587,0.11206896551724138,0.11494252873563217,0.01,1,9,5
0.4241379310344828,0.37959770114942526,0.32292257550878245,0.01,1,9,3
0.6379310344827587,0.11206896551724138,0.11494252873563217,0.01,1,8,5
